"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2018-Q2","Q2-2018","1","RATIOS","0","Units",,,114.824289816808,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2018-Q3","Q3-2018","1","RATIOS","0","Units",,,112.6962833609,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2018-Q4","Q4-2018","1","RATIOS","0","Units",,,112.019956024834,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2019","2019","1","RATIOS","0","Units",,,114.479161888589,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q1","Q1-2019","1","RATIOS","0","Units",,,112.223883005573,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,112.542126039659,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,115.550631726951,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,117.600006782174,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2020","2020","1","RATIOS","0","Units",,,119.747647644357,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,121.734041152213,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,118.127128604824,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,119.983056080074,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,119.146364740317,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2021","2021","1","RATIOS","0","Units",,,112.396018641021,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,114.394623365598,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,112.893243186645,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,110.956171488789,,
"COL","Colombia","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,111.340036523051,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,105.798036628464,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,102.052037040239,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,106.374811951892,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,107.834049243346,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,106.93124827838,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,118.740411113532,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,114.612576625486,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,116.585675318939,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,119.147244320887,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,124.616148188814,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,140.568915732709,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,128.900997527411,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,138.972440915611,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,141.756084623852,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,152.646139863964,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,165.391873901125,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,161.519186314631,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,166.637388397623,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,169.998759001915,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,163.41216189033,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,130.836368567547,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,144.761917517279,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,132.272858158326,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,125.634076202284,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,120.676622392298,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,115.474414337305,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,119.60074804255,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,117.55505332405,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,114.17477593866,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,110.567080043959,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,105.200594514652,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,109.184509166789,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,104.124858659116,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,104.443128918722,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,103.04988131398,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,100.30931960037,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,101.236166769679,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,100.001001673759,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,100.459822780501,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,99.5402871775411,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,99.5226510077186,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,98.5504656071352,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,99.0300368370112,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,101.706481577239,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,98.8036200094889,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,99.6039110794576,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,100.747588996673,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,101.353158179196,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,97.3021825944872,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,99.0127145474739,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,98.935378668887,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,98.0139998943408,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.968941590534,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.081679846238,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,105.242725957175,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.171487540423,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,105.841199307797,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.660983623705,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,107.297233356776,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,109.357504544586,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,108.616281827203,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,110.029377026197,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,109.862855523283,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,108.921503801662,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,113.782790713528,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,111.620697001681,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,113.361060818297,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,114.728046349137,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,115.421358684998,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,118.279504077793,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,115.182647393056,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,115.749591792781,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,120.304756296489,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,121.881020828848,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2020","2020","IDX","Index","0","Units",,,124.705541941586,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,121.710141183417,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,123.625954691324,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,117.176072895957,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,136.309998995647,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2021","2021","IDX","Index","0","Units",,,127.534283219979,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2022","2022","IDX","Index","0","Units",,,125.33114009649,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,126.206234775681,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,127.730120052697,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,126.689427778465,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,129.511350273075,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,126.982245895558,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,132.505102010889,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,120.111609298236,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,121.725603181277,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,122.334940552807,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2023-Q2","Q2-2023","IDX","Index","0","Units",,,126.147800695645,,
"BGR","Bulgaria","RHP","Real house price indices, s.a.","2023-Q3","Q3-2023","IDX","Index","0","Units",,,130.261576197494,,
"ROU","Romania","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,159.322956905723,,
"ROU","Romania","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,166.45643280392,,
"ROU","Romania","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,153.960744402665,,
"ROU","Romania","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,158.452268156481,,
"ROU","Romania","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,158.422382259825,,
"ROU","Romania","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,134.670866708183,,
"ROU","Romania","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,143.338832901764,,
"ROU","Romania","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,137.294260069361,,
"ROU","Romania","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,130.180823008018,,
"ROU","Romania","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,127.869550853588,,
"ROU","Romania","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,113.468161761234,,
"ROU","Romania","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,116.93150918889,,
"ROU","Romania","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,116.341621291717,,
"ROU","Romania","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,112.282369160132,,
"ROU","Romania","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,108.317147404196,,
"ROU","Romania","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,103.41004321946,,
"ROU","Romania","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,108.846057927716,,
"ROU","Romania","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,102.7884471629,,
"ROU","Romania","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,99.9583311549731,,
"ROU","Romania","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,102.04733663225,,
"ROU","Romania","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,101.655919345584,,
"ROU","Romania","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,104.35917234221,,
"ROU","Romania","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,102.758289959641,,
"ROU","Romania","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,102.007515881843,,
"ROU","Romania","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,97.4986991986405,,
"ROU","Romania","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,98.3678443339205,,
"ROU","Romania","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,97.609663280453,,
"ROU","Romania","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,96.8665906154984,,
"ROU","Romania","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,98.9432053711464,,
"ROU","Romania","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,100.051918068584,,
"ROU","Romania","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"ROU","Romania","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,100.55230256869,,
"ROU","Romania","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.0619595325507,,
"ROU","Romania","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,98.079450121129,,
"ROU","Romania","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.30628777763,,
"ROU","Romania","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,105.218179168985,,
"ROU","Romania","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,105.072031366892,,
"ROU","Romania","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,105.782381009661,,
"ROU","Romania","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.37765119354,,
"ROU","Romania","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,104.640653105847,,
"ROU","Romania","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,108.706281899891,,
"ROU","Romania","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,105.717784755852,,
"ROU","Romania","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,109.468099516469,,
"ROU","Romania","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,109.959675063464,,
"ROU","Romania","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,109.679568263781,,
"ROU","Romania","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,110.520511088009,,
"ROU","Romania","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,108.680751718765,,
"ROU","Romania","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,111.243692522927,,
"ROU","Romania","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,111.502306071364,,
"ROU","Romania","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,110.655294038979,,
"ROU","Romania","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,108.464236893411,,
"ROU","Romania","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,105.725601020845,,
"ROU","Romania","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,108.327182100752,,
"ROU","Romania","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,111.165681224266,,
"ROU","Romania","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,108.638483227781,,
"ROU","Romania","RHP","Real house price indices, s.a.","2020","2020","IDX","Index","0","Units",,,110.950492744815,,
"ROU","Romania","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,112.833477602798,,
"ROU","Romania","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,112.206468726518,,
"ROU","Romania","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,109.799597583949,,
"ROU","Romania","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,108.962427065994,,
"ROU","Romania","RHP","Real house price indices, s.a.","2021","2021","IDX","Index","0","Units",,,110.774399427053,,
"ROU","Romania","RHP","Real house price indices, s.a.","2022","2022","IDX","Index","0","Units",,,103.922757956024,,
"ROU","Romania","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,110.0492994163,,
"ROU","Romania","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,113.242099503257,,
"ROU","Romania","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,111.19318451916,,
"ROU","Romania","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,108.613014269493,,
"ROU","Romania","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,106.809520359809,,
"ROU","Romania","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,103.389447137562,,
"ROU","Romania","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,102.957220932852,,
"ROU","Romania","RHP","Real house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,102.534843393873,,
"ROU","Romania","RHP","Real house price indices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,96.4611723435292,,
"ROU","Romania","RHP","Real house price indices, s.a.","2023-Q2","Q2-2023","IDX","Index","0","Units",,,95.6917901937445,,
"ROU","Romania","RHP","Real house price indices, s.a.","2023-Q3","Q3-2023","IDX","Index","0","Units",,,99.4774043473799,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,103.017031912609,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,101.959936647955,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,102.173178836128,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,103.698878459057,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,104.236133707294,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,100.832011709344,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,100.88069018848,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,99.1338850349069,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,99.1534130672695,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,91.6397145053637,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,94.6925960031014,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,92.6326932661628,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,90.8187265589363,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,88.4148421932542,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,86.165953078485,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,86.0953434538999,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,85.8927361924366,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,86.0416250306093,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,86.6341076369943,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,81.1955344930176,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,83.6769506912711,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,82.6692131075133,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,80.3345871528075,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,78.1013870204784,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,79.0966522813707,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,79.8942624625228,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,79.180690051318,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,78.2580471311557,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,79.0536094804862,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2020","2020","IDX","Index","0","Units",,,76.9470208982676,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,80.2742569987704,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,78.939182054943,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,74.3958699097192,,
"SAU","Saudi Arabia","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,74.1787746296378,,
